"school","latitude","longitude","time","temp_c","condition","wind_kph","humidity","will_it_rain","chance_of_rain","precip_mm"
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 19:00",26.3,"Patchy rain nearby",6.8,89,1,100,0.1
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 20:00",30.2,"Partly cloudy",5.8,79,1,100,0.21
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"Mascap National High School Puray Annex",14.7757433,121.2078777,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 19:00",26.3,"Patchy rain nearby",6.8,89,1,100,0.1
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 20:00",30.2,"Partly cloudy",5.8,79,1,100,0.21
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"Montalban Heights National High School",14.7476387,121.1243574,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 19:00",30.2,"Partly cloudy",6.8,79,1,100,0.1
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 20:00",26.1,"Patchy light drizzle",5.8,90,1,100,0.21
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"San Isidro National High School",14.7610434,121.1530402,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 19:00",26.3,"Patchy rain nearby",6.8,89,1,100,0.1
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 20:00",30.2,"Partly cloudy",5.8,79,1,100,0.21
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"San Isidro Senior High School",14.7487787,121.1582518,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 19:00",30.2,"Partly cloudy",6.8,79,1,100,0.1
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 20:00",26.1,"Patchy light drizzle",5.8,90,1,100,0.21
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"San Jose National High School",14.7288251,121.1347038,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 19:00",26.3,"Patchy rain nearby",6.8,89,1,100,0.1
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 20:00",30.2,"Partly cloudy",5.8,79,1,100,0.21
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"San Jose Litex Senior High School",14.7355085,121.1299187,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 19:00",30.2,"Partly cloudy",6.8,79,1,100,0.1
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 20:00",26.1,"Patchy light drizzle",5.8,90,1,100,0.21
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"Southville 8‑C National High School",14.7563668,121.1448007,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 19:00",30.2,"Partly cloudy",6.8,79,1,100,0.1
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 20:00",26.1,"Patchy light drizzle",5.8,90,1,100,0.21
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"Tagumpay National High School",14.7453813,121.1312574,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 00:00",25.5,"Partly Cloudy ",1.1,89,0,0,0
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 01:00",25.4,"Patchy rain nearby",0.4,90,1,71,0.01
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 02:00",25.2,"Patchy rain nearby",1.4,91,1,76,0.01
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 03:00",25.2,"Patchy rain nearby",1.8,92,1,71,0.01
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 04:00",25,"Patchy rain nearby",1.4,92,1,83,0.01
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 05:00",24.7,"Patchy rain nearby",2.5,93,1,80,0.01
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 06:00",25.1,"Patchy rain nearby",4.3,93,0,69,0.01
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 07:00",26.3,"Patchy rain nearby",3.2,89,1,89,0.02
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 08:00",27.6,"Patchy rain nearby",4,82,0,68,0.01
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 09:00",29,"Patchy rain nearby",5.4,74,0,70,0.02
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 10:00",30.2,"Patchy rain nearby",7.9,69,1,100,0.06
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 11:00",30.3,"Light rain shower",10.1,71,1,100,0.98
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 12:00",30.2,"Patchy rain nearby",11.5,73,1,100,0.71
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 13:00",30.3,"Light rain shower",13,73,1,100,0.3
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 14:00",30.4,"Light rain shower",13.7,72,1,100,0.17
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 15:00",30,"Light rain shower",14,73,1,100,0.19
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 16:00",29.1,"Patchy light rain",13.7,78,1,100,0.79
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 17:00",28.4,"Light rain shower",12.2,82,1,100,0.74
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 18:00",27.5,"Patchy light drizzle",9.4,86,1,100,0.44
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 19:00",26.3,"Patchy rain nearby",6.8,89,1,100,0.1
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 20:00",30.2,"Partly cloudy",5.8,79,1,100,0.21
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 21:00",26.1,"Patchy rain nearby",4,90,1,100,0.07
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 22:00",25.9,"Patchy rain nearby",3.6,91,1,77,0.03
"Wawa National High School",14.7308221,121.1851935,"2025-07-14 23:00",25.7,"Patchy rain nearby",2.9,91,1,72,0.05
